"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Age Adjusted Rate	Age Adjusted Rate Lower 95% Confidence Interval	Age Adjusted Rate Upper 95% Confidence Interval
	"Gloucester County, VA"	"51073"	"2013"	"2013"	46	36834	124.9	91.4	166.6	118.9	86.1	160.2
	"Goochland County, VA"	"51075"	"2009"	"2009"	20	21604	92.6	56.5	143.0	90.8	53.8	143.5
	"Goochland County, VA"	"51075"	"2010"	"2010"	20	21717	92.1	56.3	142.2	97.9	58.9	152.9
	"Goochland County, VA"	"51075"	"2011"	"2011"	16	21883	Unreliable	41.8	118.7	Unreliable	37.1	109.2
	"Goochland County, VA"	"51075"	"2012"	"2012"	21	21347	98.4	60.9	150.4	99.3	59.8	155.1
	"Goochland County, VA"	"51075"	"2013"	"2013"	22	21626	101.7	63.8	154.0	100.0	61.1	154.4
	"Grayson County, VA"	"51077"	"2009"	"2009"	24	15696	152.9	98.0	227.5	126.2	78.1	192.9
	"Grayson County, VA"	"51077"	"2010"	"2010"	21	15533	135.2	83.7	206.7	103.8	61.5	164.1
	"Grayson County, VA"	"51077"	"2011"	"2011"	29	15328	189.2	126.7	271.7	139.3	90.1	205.6
	"Grayson County, VA"	"51077"	"2012"	"2012"	33	15183	217.3	149.6	305.2	153.1	102.5	219.8
	"Grayson County, VA"	"51077"	"2013"	"2013"	22	15161	145.1	90.9	219.7	105.5	63.5	164.8
	"Greene County, VA"	"51079"	"2009"	"2009"	14	18237	Unreliable	42.0	128.8	Unreliable	46.3	142.0
	"Greene County, VA"	"51079"	"2010"	"2010"	15	18403	Unreliable	45.6	134.4	Unreliable	47.1	138.7
	"Greene County, VA"	"51079"	"2011"	"2011"	21	18660	112.5	69.7	172.0	115.6	70.6	178.6
	"Greene County, VA"	"51079"	"2012"	"2012"	25	18771	133.2	86.2	196.6	132.7	85.0	197.4
	"Greene County, VA"	"51079"	"2013"	"2013"	18	18804	Unreliable	56.7	151.3	Unreliable	60.7	162.0
	"Greensville County, VA"	"51081"	"2009"	"2009"	14	12272	Unreliable	62.4	191.4	Unreliable	64.5	207.1
	"Greensville County, VA"	"51081"	"2010"	"2010"	13	12243	Unreliable	56.5	181.6	Unreliable	55.4	187.3
	"Greensville County, VA"	"51081"	"2011"	"2011"	13	12112	Unreliable	57.1	183.5	Unreliable	58.2	196.7
	"Greensville County, VA"	"51081"	"2013"	"2013"	18	11886	Unreliable	89.8	239.3	Unreliable	91.1	250.5
	"Halifax County, VA"	"51083"	"2009"	"2009"	42	36293	115.7	83.4	156.4	92.7	65.6	127.3
	"Halifax County, VA"	"51083"	"2010"	"2010"	60	36241	165.6	126.3	213.1	132.4	99.1	173.1
	"Halifax County, VA"	"51083"	"2011"	"2011"	53	36056	147.0	110.1	192.3	116.8	85.9	155.4
	"Halifax County, VA"	"51083"	"2012"	"2012"	61	35849	170.2	130.2	218.6	123.6	92.9	161.3
	"Halifax County, VA"	"51083"	"2013"	"2013"	47	35401	132.8	97.6	176.5	99.6	71.2	135.7
	"Hanover County, VA"	"51085"	"2009"	"2009"	74	99651	74.3	58.3	93.2	74.4	58.3	93.8
	"Hanover County, VA"	"51085"	"2010"	"2010"	68	99863	68.1	52.9	86.3	70.5	54.4	89.8
	"Hanover County, VA"	"51085"	"2011"	"2011"	95	100342	94.7	76.6	115.7	91.9	74.0	112.8
	"Hanover County, VA"	"51085"	"2012"	"2012"	127	100668	126.2	104.2	148.1	120.5	99.1	141.9
	"Hanover County, VA"	"51085"	"2013"	"2013"	127	101330	125.3	103.5	147.1	111.1	91.4	130.8
	"Henrico County, VA"	"51087"	"2009"	"2009"	301	304763	98.8	87.6	109.9	90.0	79.7	100.3
	"Henrico County, VA"	"51087"	"2010"	"2010"	297	306935	96.8	85.8	107.8	88.6	78.4	98.8
	"Henrico County, VA"	"51087"	"2011"	"2011"	312	310445	100.5	89.3	111.7	91.5	81.2	101.8
	"Henrico County, VA"	"51087"	"2012"	"2012"	339	314932	107.6	96.2	119.1	94.4	84.2	104.6
	"Henrico County, VA"	"51087"	"2013"	"2013"	348	318611	109.2	97.7	120.7	95.9	85.6	106.2
	"Henry County, VA"	"51089"	"2009"	"2009"	79	54402	145.2	115.0	181.0	134.2	105.2	168.7
	"Henry County, VA"	"51089"	"2010"	"2010"	80	54151	147.7	117.1	183.9	130.9	102.6	164.6
	"Henry County, VA"	"51089"	"2011"	"2011"	93	53741	173.1	139.7	212.0	147.5	117.5	182.9
	"Henry County, VA"	"51089"	"2012"	"2012"	99	52969	186.9	151.9	227.5	161.8	129.8	199.4
	"Henry County, VA"	"51089"	"2013"	"2013"	85	52617	161.5	129.0	199.8	130.6	102.7	163.7
	"Isle of Wight County, VA"	"51093"	"2009"	"2009"	40	35270	113.4	81.0	154.4	118.6	83.9	162.8
	"Isle of Wight County, VA"	"51093"	"2010"	"2010"	38	35270	107.7	76.2	147.9	105.1	74.0	144.8
	"Isle of Wight County, VA"	"51093"	"2011"	"2011"	41	35356	116.0	83.2	157.3	103.0	72.9	141.4
	"Isle of Wight County, VA"	"51093"	"2012"	"2012"	48	35399	135.6	100.0	179.8	127.2	93.1	169.7
	"Isle of Wight County, VA"	"51093"	"2013"	"2013"	45	35656	126.2	92.1	168.9	113.4	82.0	152.7
	"James City County, VA"	"51095"	"2009"	"2009"	45	66118	68.1	49.6	91.1	51.1	36.7	69.4
	"James City County, VA"	"51095"	"2010"	"2010"	63	67009	94.0	72.2	120.3	69.0	52.1	89.6
	"James City County, VA"	"51095"	"2011"	"2011"	66	68200	96.8	74.8	123.1	80.2	60.7	103.9
	"James City County, VA"	"51095"	"2012"	"2012"	65	68967	94.2	72.7	120.1	66.7	50.5	86.4
	"James City County, VA"	"51095"	"2013"	"2013"	81	70516	114.9	91.2	142.8	76.5	59.9	96.4
	"King and Queen County, VA"	"51097"	"2012"	"2012"	10	7046	Unreliable	68.1	261.0	Unreliable	55.3	229.5
	"King George County, VA"	"51099"	"2009"	"2009"	22	23335	94.3	59.1	142.7	104.2	64.5	159.3
	"King George County, VA"	"51099"	"2010"	"2010"	25	23584	106.0	68.6	156.5	143.7	92.1	213.9
	"King George County, VA"	"51099"	"2011"	"2011"	29	24161	120.0	80.4	172.4	153.1	101.7	221.3
	"King George County, VA"	"51099"	"2012"	"2012"	27	24500	110.2	72.6	160.3	137.9	89.3	203.6
	"King George County, VA"	"51099"	"2013"	"2013"	29	24926	116.3	77.9	167.1	132.0	87.7	190.8
	"King William County, VA"	"51101"	"2009"	"2009"	17	15768	Unreliable	62.8	172.6	Unreliable	69.1	189.9
	"King William County, VA"	"51101"	"2010"	"2010"	11	15935	Unreliable	34.5	123.5	Unreliable	37.9	136.0
	"King William County, VA"	"51101"	"2011"	"2011"	13	15981	Unreliable	43.3	139.1	Unreliable	44.6	143.3
	"King William County, VA"	"51101"	"2012"	"2012"	18	15981	Unreliable	66.8	178.0	Unreliable	67.9	186.5
	"King William County, VA"	"51101"	"2013"	"2013"	23	16097	142.9	90.6	214.4	140.5	88.1	212.8
	"Lancaster County, VA"	"51103"	"2009"	"2009"	13	11403	Unreliable	60.7	195.0	Unreliable	22.6	81.1
	"Lancaster County, VA"	"51103"	"2010"	"2010"	26	11391	228.3	149.1	334.4	135.8	76.0	223.9
	"Lancaster County, VA"	"51103"	"2011"	"2011"	26	11282	230.5	150.5	337.7	175.9	100.5	285.6
	"Lancaster County, VA"	"51103"	"2012"	"2012"	17	11236	Unreliable	88.1	242.2	Unreliable	41.7	173.3
	"Lancaster County, VA"	"51103"	"2013"	"2013"	15	11148	Unreliable	75.3	221.9	Unreliable	36.2	165.1
	"Lee County, VA"	"51105"	"2009"	"2009"	29	25578	113.4	75.9	162.8	105.6	70.2	152.7
	"Lee County, VA"	"51105"	"2010"	"2010"	23	25587	89.9	57.0	134.9	88.3	55.3	133.6
	"Lee County, VA"	"51105"	"2011"	"2011"	31	25146	123.3	83.8	175.0	108.0	72.9	154.1
	"Lee County, VA"	"51105"	"2012"	"2012"	28	25474	109.9	73.0	158.9	104.3	68.7	151.8
	"Lee County, VA"	"51105"	"2013"	"2013"	24	25185	95.3	61.1	141.8	86.0	54.5	129.1
	"Loudoun County, VA"	"51107"	"2009"	"2009"	123	303661	40.5	33.3	47.7	62.6	50.7	74.6
	"Loudoun County, VA"	"51107"	"2010"	"2010"	93	312311	29.8	24.0	36.5	45.1	35.8	56.0
	"Loudoun County, VA"	"51107"	"2011"	"2011"	152	325405	46.7	39.3	54.1	70.6	58.6	82.6
	"Loudoun County, VA"	"51107"	"2012"	"2012"	157	336898	46.6	39.3	53.9	70.8	59.1	82.5
	"Loudoun County, VA"	"51107"	"2013"	"2013"	176	349679	50.3	42.9	57.8	73.5	62.1	85.0
	"Louisa County, VA"	"51109"	"2009"	"2009"	30	32840	91.4	61.6	130.4	99.2	66.4	142.4
	"Louisa County, VA"	"51109"	"2010"	"2010"	33	33153	99.5	68.5	139.8	104.8	71.7	148.0
	"Louisa County, VA"	"51109"	"2011"	"2011"	31	33395	92.8	63.1	131.8	87.5	58.6	125.7
	"Louisa County, VA"	"51109"	"2012"	"2012"	33	33430	98.7	67.9	138.6	103.1	70.0	146.3
	"Louisa County, VA"	"51109"	"2013"	"2013"	33	33945	97.2	66.9	136.5	99.7	68.2	140.7
	"Lunenburg County, VA"	"51111"	"2009"	"2009"	21	12887	163.0	100.9	249.1	152.7	93.3	235.9
	"Lunenburg County, VA"	"51111"	"2010"	"2010"	14	12914	Unreliable	59.3	181.9	Unreliable	52.0	167.1
	"Lunenburg County, VA"	"51111"	"2011"	"2011"	13	12874	Unreliable	53.8	172.7	Unreliable	46.6	149.8
	"Lunenburg County, VA"	"51111"	"2012"	"2012"	22	12588	174.8	109.5	264.6	161.6	98.7	249.6
	"Lunenburg County, VA"	"51111"	"2013"	"2013"	12	12527	Unreliable	49.5	167.3	Unreliable	43.5	156.1
	"Madison County, VA"	"51113"	"2009"	"2009"	12	13358	Unreliable	46.4	156.9	Unreliable	37.6	134.9
	"Madison County, VA"	"51113"	"2010"	"2010"	15	13308	Unreliable	63.1	185.9	Unreliable	56.0	171.9
	"Madison County, VA"	"51113"	"2011"	"2011"	21	13169	159.5	98.7	243.8	135.1	81.4	211.0
	"Madison County, VA"	"51113"	"2012"	"2012"	23	13200	174.2	110.5	261.4	141.2	87.4	215.8
	"Madison County, VA"	"51113"	"2013"	"2013"	22	13200	166.7	104.4	252.3	125.1	76.4	193.3
	"Mathews County, VA"	"51115"	"2009"	"2009"	14	8997	Unreliable	85.1	261.1	Unreliable	64.7	231.8
	"Mathews County, VA"	"51115"	"2010"	"2010"	12	8978	Unreliable	69.1	233.5	Unreliable	46.3	177.4
	"Mathews County, VA"	"51115"	"2011"	"2011"	12	8962	Unreliable	69.2	233.9	Unreliable	41.6	149.2
	"Mathews County, VA"	"51115"	"2012"	"2012"	10	8884	Unreliable	54.0	207.0	Unreliable	36.2	165.2
	"Mathews County, VA"	"51115"	"2013"	"2013"	18	8897	Unreliable	119.9	319.7	Unreliable	77.4	248.7
	"Mecklenburg County, VA"	"51117"	"2009"	"2009"	43	32815	131.0	94.8	176.5	111.0	78.5	152.3
	"Mecklenburg County, VA"	"51117"	"2010"	"2010"	36	32727	110.0	77.0	152.3	94.0	64.3	132.7
	"Mecklenburg County, VA"	"51117"	"2011"	"2011"	48	32622	147.1	108.5	195.1	106.0	76.7	142.8
	"Mecklenburg County, VA"	"51117"	"2012"	"2012"	37	31749	116.5	82.1	160.6	89.5	60.8	127.0
	"Mecklenburg County, VA"	"51117"	"2013"	"2013"	48	31426	152.7	112.6	202.5	116.9	83.1	159.8
	"Middlesex County, VA"	"51119"	"2009"	"2009"	16	10875	Unreliable	84.1	238.9	Unreliable	49.2	150.9
	"Middlesex County, VA"	"51119"	"2010"	"2010"	15	10959	Unreliable	76.6	225.8	Unreliable	50.0	160.6
	"Middlesex County, VA"	"51119"	"2011"	"2011"	17	10854	Unreliable	91.2	250.8	Unreliable	52.2	160.2
	"Middlesex County, VA"	"51119"	"2012"	"2012"	15	10822	Unreliable	77.6	228.6	Unreliable	54.9	196.7
	"Middlesex County, VA"	"51119"	"2013"	"2013"	16	10762	Unreliable	85.0	241.4	Unreliable	59.7	201.8
	"Montgomery County, VA"	"51121"	"2009"	"2009"	69	93772	73.6	57.3	93.1	94.0	72.8	119.4
	"Montgomery County, VA"	"51121"	"2010"	"2010"	75	94392	79.5	62.5	99.6	97.6	76.5	122.7
	"Montgomery County, VA"	"51121"	"2011"	"2011"	100	94342	106.0	85.2	126.8	124.0	98.5	149.4
	"Montgomery County, VA"	"51121"	"2012"	"2012"	72	95194	75.6	59.2	95.2	87.0	67.7	110.1
	"Montgomery County, VA"	"51121"	"2013"	"2013"	102	96207	106.0	85.4	126.6	125.6	100.8	150.3
	"Nelson County, VA"	"51125"	"2009"	"2009"	17	15090	Unreliable	65.6	180.4	Unreliable	46.8	137.8
	"Nelson County, VA"	"51125"	"2010"	"2010"	18	15020	Unreliable	71.0	189.4	Unreliable	62.7	178.2
	"Nelson County, VA"	"51125"	"2011"	"2011"	20	15097	132.5	80.9	204.6	141.0	83.6	222.9
	"Nelson County, VA"	"51125"	"2012"	"2012"	22	14827	148.4	93.0	224.6	111.5	68.1	172.2
	"Nelson County, VA"	"51125"	"2013"	"2013"	31	14789	209.6	142.4	297.5	176.5	116.3	256.8
	"New Kent County, VA"	"51127"	"2009"	"2009"	11	18057	Unreliable	30.4	109.0	Unreliable	33.9	129.9
	"New Kent County, VA"	"51127"	"2010"	"2010"	14	18429	Unreliable	41.5	127.5	Unreliable	43.5	139.8
	"New Kent County, VA"	"51127"	"2011"	"2011"	16	18822	Unreliable	48.6	138.0	Unreliable	55.1	162.4
	"New Kent County, VA"	"51127"	"2012"	"2012"	13	19169	Unreliable	36.1	116.0	Unreliable	40.4	136.7
	"New Kent County, VA"	"51127"	"2013"	"2013"	13	19507	Unreliable	35.5	114.0	Unreliable	44.0	141.4
	"Northampton County, VA"	"51131"	"2009"	"2009"	16	12460	Unreliable	73.4	208.5	Unreliable	49.9	160.4
	"Northampton County, VA"	"51131"	"2010"	"2010"	22	12389	177.6	111.3	268.9	120.2	71.2	190.0
	"Northampton County, VA"	"51131"	"2011"	"2011"	20	12377	161.6	98.7	249.6	101.1	58.9	161.9
	"Northampton County, VA"	"51131"	"2012"	"2012"	20	12226	163.6	99.9	252.6	92.6	54.9	146.4
	"Northampton County, VA"	"51131"	"2013"	"2013"	21	12125	173.2	107.2	264.7	148.3	86.4	237.4
	"Northumberland County, VA"	"51133"	"2009"	"2009"	11	12379	Unreliable	44.4	159.0	Unreliable	21.2	96.5
	"Northumberland County, VA"	"51133"	"2010"	"2010"	22	12330	178.4	111.8	270.1	129.7	74.2	210.7
	"Northumberland County, VA"	"51133"	"2011"	"2011"	26	12461	208.7	136.3	305.7	116.5	71.2	180.0
	"Northumberland County, VA"	"51133"	"2012"	"2012"	21	12346	170.1	105.3	260.0	116.8	63.9	196.0
	"Northumberland County, VA"	"51133"	"2013"	"2013"	20	12200	163.9	100.1	253.2	90.1	50.4	148.7
	"Nottoway County, VA"	"51135"	"2009"	"2009"	20	15894	125.8	76.9	194.3	104.9	63.2	163.8
	"Nottoway County, VA"	"51135"	"2010"	"2010"	16	15853	Unreliable	57.7	163.9	Unreliable	49.9	147.2
	"Nottoway County, VA"	"51135"	"2011"	"2011"	29	15840	183.1	122.6	262.9	151.8	100.9	219.4
	"Nottoway County, VA"	"51135"	"2012"	"2012"	15	15830	Unreliable	53.0	156.3	Unreliable	45.6	139.9
	"Nottoway County, VA"	"51135"	"2013"	"2013"	23	15773	145.8	92.4	218.8	123.8	76.6	189.2
	"Orange County, VA"	"51137"	"2009"	"2009"	33	33329	99.0	68.2	139.1	88.6	60.2	125.8
	"Orange County, VA"	"51137"	"2010"	"2010"	51	33481	152.3	113.4	200.3	134.5	99.2	178.3
	"Orange County, VA"	"51137"	"2011"	"2011"	34	33938	100.2	69.4	140.0	85.9	58.8	121.3
	"Orange County, VA"	"51137"	"2012"	"2012"	56	34246	163.5	123.5	212.3	145.9	109.0	191.4
	"Orange County, VA"	"51137"	"2013"	"2013"	49	34689	141.3	104.5	186.7	116.7	85.4	155.6
	"Page County, VA"	"51139"	"2009"	"2009"	23	24076	95.5	60.6	143.3	90.5	56.7	137.1
	"Page County, VA"	"51139"	"2010"	"2010"	16	24042	Unreliable	38.0	108.1	Unreliable	34.1	100.6
	"Page County, VA"	"51139"	"2011"	"2011"	39	23958	162.8	115.8	222.5	140.6	98.5	194.7
	"Page County, VA"	"51139"	"2012"	"2012"	41	23895	171.6	123.1	232.8	142.9	101.1	196.2
	"Page County, VA"	"51139"	"2013"	"2013"	27	23821	113.3	74.7	164.9	102.2	66.2	150.9
	"Patrick County, VA"	"51141"	"2009"	"2009"	24	18562	129.3	82.8	192.4	112.6	69.7	172.1
	"Patrick County, VA"	"51141"	"2010"	"2010"	19	18490	Unreliable	61.9	160.5	Unreliable	47.8	131.4
	"Patrick County, VA"	"51141"	"2011"	"2011"	26	18390	141.4	92.4	207.2	122.0	76.5	184.8
	"Patrick County, VA"	"51141"	"2012"	"2012"	27	18451	146.3	96.4	212.9	116.5	74.6	173.3
	"Patrick County, VA"	"51141"	"2013"	"2013"	39	18368	212.3	151.0	290.3	186.1	128.1	261.4
	"Pittsylvania County, VA"	"51143"	"2009"	"2009"	84	63386	132.5	105.7	164.1	120.1	95.3	149.5
	"Pittsylvania County, VA"	"51143"	"2010"	"2010"	85	63506	133.8	106.9	165.5	122.3	97.1	152.0
	"Pittsylvania County, VA"	"51143"	"2011"	"2011"	90	62844	143.2	115.2	176.0	128.2	102.3	158.7
	"Pittsylvania County, VA"	"51143"	"2012"	"2012"	104	62807	165.6	133.8	197.4	147.7	118.0	177.4
	"Pittsylvania County, VA"	"51143"	"2013"	"2013"	93	62426	149.0	120.2	182.5	126.7	101.2	156.7
	"Powhatan County, VA"	"51145"	"2009"	"2009"	21	27983	75.0	46.5	114.7	90.1	55.0	139.1
	"Powhatan County, VA"	"51145"	"2010"	"2010"	24	28046	85.6	54.8	127.3	111.3	70.6	167.0
	"Powhatan County, VA"	"51145"	"2011"	"2011"	24	28110	85.4	54.7	127.0	94.9	59.5	143.7
	"Powhatan County, VA"	"51145"	"2012"	"2012"	26	28123	92.5	60.4	135.5	96.2	61.6	143.1
	"Powhatan County, VA"	"51145"	"2013"	"2013"	26	28259	92.0	60.1	134.8	99.5	63.7	148.0
	"Prince Edward County, VA"	"51147"	"2009"	"2009"	30	23260	129.0	87.0	184.1	124.5	82.0	181.1
	"Prince Edward County, VA"	"51147"	"2010"	"2010"	13	23368	Unreliable	29.6	95.1	Unreliable	24.6	88.3
	"Prince Edward County, VA"	"51147"	"2011"	"2011"	21	23343	90.0	55.7	137.5	81.2	48.9	126.7
	"Prince Edward County, VA"	"51147"	"2012"	"2012"	22	23238	94.7	59.3	143.3	78.1	47.7	120.6
	"Prince Edward County, VA"	"51147"	"2013"	"2013"	26	22802	114.0	74.5	167.1	90.4	57.9	134.5
	"Prince George County, VA"	"51149"	"2009"	"2009"	23	35828	64.2	40.7	96.3	69.9	43.2	106.8
	"Prince George County, VA"	"51149"	"2010"	"2010"	20	35725	56.0	34.2	86.5	65.2	39.3	101.9
	"Prince George County, VA"	"51149"	"2011"	"2011"	25	36555	68.4	44.3	101.0	84.9	54.4	126.4
	"Prince George County, VA"	"51149"	"2012"	"2012"	30	36941	81.2	54.8	115.9	93.1	61.9	134.6
	"Prince George County, VA"	"51149"	"2013"	"2013"	38	37253	102.0	72.2	140.0	114.7	80.7	158.1
	"Prince William County, VA"	"51153"	"2009"	"2009"	190	389001	48.8	41.9	55.8	73.0	61.3	84.7
	"Prince William County, VA"	"51153"	"2010"	"2010"	197	402002	49.0	42.2	55.8	77.2	65.1	89.2
	"Prince William County, VA"	"51153"	"2011"	"2011"	219	419006	52.3	45.3	59.2	88.0	75.4	100.7
	"Prince William County, VA"	"51153"	"2012"	"2012"	245	430289	56.9	49.8	64.1	88.8	76.6	100.9
	"Prince William County, VA"	"51153"	"2013"	"2013"	260	438580	59.3	52.1	66.5	93.8	81.6	106.1
	"Pulaski County, VA"	"51155"	"2009"	"2009"	52	34988	148.6	111.0	194.9	132.7	98.5	175.0
	"Pulaski County, VA"	"51155"	"2010"	"2010"	57	34872	163.5	123.8	211.8	149.7	112.4	195.3
	"Pulaski County, VA"	"51155"	"2011"	"2011"	54	34607	156.0	117.2	203.6	143.2	106.9	187.7
	"Pulaski County, VA"	"51155"	"2012"	"2012"	53	34736	152.6	114.3	199.6	125.8	93.1	166.3
	"Pulaski County, VA"	"51155"	"2013"	"2013"	62	34507	179.7	137.8	230.3	150.6	114.4	194.7
	"Rappahannock County, VA"	"51157"	"2009"	"2009"	11	7333	Unreliable	74.9	268.4	Unreliable	72.2	276.9
	"Rappahannock County, VA"	"51157"	"2010"	"2010"	12	7373	Unreliable	84.1	284.3	Unreliable	73.8	264.4
	"Rappahannock County, VA"	"51157"	"2012"	"2012"	14	7456	Unreliable	102.7	315.0	Unreliable	79.2	254.4
	"Richmond County, VA"	"51159"	"2009"	"2009"	10	9251	Unreliable	51.8	198.8	Unreliable	31.1	129.0
	"Richmond County, VA"	"51159"	"2010"	"2010"	13	9254	Unreliable	74.8	240.2	Unreliable	63.1	213.4
	"Richmond County, VA"	"51159"	"2011"	"2011"	15	9220	Unreliable	91.1	268.3	Unreliable	62.0	199.1
	"Richmond County, VA"	"51159"	"2012"	"2012"	15	9059	Unreliable	92.7	273.1	Unreliable	58.0	186.4
	"Richmond County, VA"	"51159"	"2013"	"2013"	13	8953	Unreliable	77.3	248.3	Unreliable	54.5	195.5
	"Roanoke County, VA"	"51161"	"2009"	"2009"	86	92215	93.3	74.6	115.2	78.0	61.8	97.0
	"Roanoke County, VA"	"51161"	"2010"	"2010"	124	92376	134.2	110.6	157.9	104.5	85.6	123.4
	"Roanoke County, VA"	"51161"	"2011"	"2011"	120	92740	129.4	106.2	152.5	99.0	80.6	117.4
	"Roanoke County, VA"	"51161"	"2012"	"2012"	144	92901	155.0	129.7	180.3	116.7	96.9	136.5
	"Roanoke County, VA"	"51161"	"2013"	"2013"	162	93524	173.2	146.5	199.9	125.7	105.6	145.7
	"Rockbridge County, VA"	"51163"	"2009"	"2009"	31	22269	139.2	94.6	197.6	110.4	73.4	159.6
	"Rockbridge County, VA"	"51163"	"2010"	"2010"	21	22307	94.1	58.3	143.9	67.8	40.8	105.9
	"Rockbridge County, VA"	"51163"	"2011"	"2011"	37	22375	165.4	116.4	227.9	122.8	84.0	173.3
	"Rockbridge County, VA"	"51163"	"2012"	"2012"	39	22394	174.2	123.8	238.1	113.9	79.3	158.4
	"Rockbridge County, VA"	"51163"	"2013"	"2013"	30	22307	134.5	90.7	192.0	88.2	57.6	129.3
	"Rockingham County, VA"	"51165"	"2009"	"2009"	63	75850	83.1	63.8	106.3	71.6	54.7	92.2
	"Rockingham County, VA"	"51165"	"2010"	"2010"	63	76314	82.6	63.4	105.6	73.4	56.1	94.2
	"Rockingham County, VA"	"51165"	"2011"	"2011"	87	76589	113.6	91.0	140.1	96.2	76.6	119.3
	"Rockingham County, VA"	"51165"	"2012"	"2012"	95	77391	122.8	99.3	150.1	99.9	80.3	122.8
	"Rockingham County, VA"	"51165"	"2013"	"2013"	111	77741	142.8	116.2	169.3	110.1	89.0	131.2
	"Russell County, VA"	"51167"	"2009"	"2009"	35	29012	120.6	84.0	167.8	113.9	78.9	159.1
	"Russell County, VA"	"51167"	"2010"	"2010"	43	28897	148.8	107.7	200.4	135.4	97.1	183.6
	"Russell County, VA"	"51167"	"2011"	"2011"	48	28749	167.0	123.1	221.4	154.2	112.9	205.7
	"Russell County, VA"	"51167"	"2012"	"2012"	45	28445	158.2	115.4	211.7	143.8	104.1	193.7
	"Russell County, VA"	"51167"	"2013"	"2013"	47	28264	166.3	122.2	221.1	154.0	112.3	206.1
	"Scott County, VA"	"51169"	"2009"	"2009"	43	23212	185.2	134.1	249.5	159.7	114.1	217.5
	"Scott County, VA"	"51169"	"2010"	"2010"	30	23177	129.4	87.3	184.8	110.1	72.6	160.2
	"Scott County, VA"	"51169"	"2011"	"2011"	54	23126	233.5	175.4	304.7	180.7	134.1	238.2
	"Scott County, VA"	"51169"	"2012"	"2012"	33	22781	144.9	99.7	203.4	114.9	77.5	164.0
	"Scott County, VA"	"51169"	"2013"	"2013"	39	22640	172.3	122.5	235.5	134.9	94.5	186.8
	"Shenandoah County, VA"	"51171"	"2009"	"2009"	39	41743	93.4	66.4	127.7	78.9	55.3	109.2
	"Shenandoah County, VA"	"51171"	"2010"	"2010"	43	41993	102.4	74.1	137.9	80.0	57.1	108.9
	"Shenandoah County, VA"	"51171"	"2011"	"2011"	63	42289	149.0	114.5	190.6	114.3	86.8	147.8
	"Shenandoah County, VA"	"51171"	"2012"	"2012"	63	42583	147.9	113.7	189.3	108.6	82.4	140.3
	"Shenandoah County, VA"	"51171"	"2013"	"2013"	57	42684	133.5	101.1	173.0	98.6	73.7	129.3
	"Smyth County, VA"	"51173"	"2009"	"2009"	26	32283	80.5	52.6	118.0	72.6	47.0	107.1
	"Smyth County, VA"	"51173"	"2010"	"2010"	34	32208	105.6	73.1	147.5	95.8	65.5	135.3
	"Smyth County, VA"	"51173"	"2011"	"2011"	49	32029	153.0	113.2	202.3	130.8	95.8	174.5
	"Smyth County, VA"	"51173"	"2012"	"2012"	39	31718	123.0	87.4	168.1	112.3	78.6	155.4
	"Smyth County, VA"	"51173"	"2013"	"2013"	51	31652	161.1	120.0	211.9	124.2	91.2	165.1
	"Southampton County, VA"	"51175"	"2009"	"2009"	25	18607	134.4	86.9	198.3	127.9	82.0	190.4
	"Southampton County, VA"	"51175"	"2010"	"2010"	28	18570	150.8	100.2	217.9	138.1	90.2	202.3
	"Southampton County, VA"	"51175"	"2011"	"2011"	21	18408	114.1	70.6	174.4	102.5	62.6	158.3
	"Southampton County, VA"	"51175"	"2012"	"2012"	26	18409	141.2	92.3	206.9	119.9	77.6	177.0
	"Southampton County, VA"	"51175"	"2013"	"2013"	30	18128	165.5	111.7	236.2	140.5	93.3	203.0
	"Spotsylvania County, VA"	"51177"	"2009"	"2009"	86	121038	71.1	56.8	87.7	90.2	71.8	112.0
	"Spotsylvania County, VA"	"51177"	"2010"	"2010"	104	122397	85.0	68.6	101.3	98.9	79.4	118.3
	"Spotsylvania County, VA"	"51177"	"2011"	"2011"	113	124327	90.9	74.1	107.6	106.2	86.2	126.2
	"Spotsylvania County, VA"	"51177"	"2012"	"2012"	118	125684	93.9	76.9	110.8	106.8	87.3	126.4
	"Spotsylvania County, VA"	"51177"	"2013"	"2013"	103	127348	80.9	65.3	96.5	89.7	72.1	107.4
	"Stafford County, VA"	"51179"	"2009"	"2009"	72	126449	56.9	44.6	71.7	84.9	65.1	108.8
	"Stafford County, VA"	"51179"	"2010"	"2010"	69	128961	53.5	41.6	67.7	83.5	63.7	107.5
	"Stafford County, VA"	"51179"	"2011"	"2011"	71	132133	53.7	42.0	67.8	89.6	68.8	114.6
	"Stafford County, VA"	"51179"	"2012"	"2012"	122	134352	90.8	74.7	106.9	146.7	119.3	174.1
	"Stafford County, VA"	"51179"	"2013"	"2013"	101	136788	73.8	59.4	88.2	102.8	81.6	124.0
	"Sussex County, VA"	"51183"	"2009"	"2009"	14	12175	Unreliable	62.9	192.9	Unreliable	57.9	177.7
	"Sussex County, VA"	"51183"	"2010"	"2010"	17	12087	Unreliable	81.9	225.2	Unreliable	75.2	206.6
